userId,zonePincode,zoneLat,zoneLng,cityCluster,platform,avgWeeklyHours,claimHistoryCount,currentMonth,zoneRiskScore,truePremiumMultiplier
f9cb415d-bb34-4ea2-b566-f7629f8143b1,400001,18.94146302751188,72.84442806684415,mumbai,zomato,66.8,1,7,1.2603,1.2893
e8f73a00-54d4-4e6b-bb0a-2a7324fcc32d,110044,28.506320569396134,77.31569722605732,delhi,swiggy,54.6,1,12,0.9852,1.0442
409648cd-e2e2-45d3-bbba-99c8c183e94a,560100,13.041410510304877,77.59249612071096,bangalore,blinkit,46.7,0,1,0.8853,0.9059
a52817c8-e5fd-408f-a0fb-0d466ceb5891,600001,13.08443216926351,80.26406028415491,chennai,swiggy,65.0,1,2,1.1573,1.0249
9e62e994-3169-4219-9545-abdece04c2ee,560001,12.963514291110403,77.58507277172093,bangalore,swiggy,57.6,0,8,1.0112,1.1276
b077f6d9-0800-493b-a692-91c5d976b449,560100,13.035735337177183,77.60675571040429,bangalore,amazon,69.5,1,10,0.8157,1.0308
ae6d9e27-20a6-455c-aaf7-25f409469fa5,380001,23.026851955313166,72.57524872302649,ahmedabad,blinkit,55.0,1,10,0.8951,0.9468
87095441-279c-4c99-bd9e-ddc6599d2c10,560100,13.032899926116638,77.58838847685492,bangalore,blinkit,43.6,1,9,0.8644,0.9942
7b8e6b9f-6f96-434b-a92f-f3a0abc9ee3a,560001,12.97240023829209,77.60220158175123,bangalore,swiggy,40.9,1,12,0.9731,0.9628
e85c5335-b2d1-43b7-b763-b267fa92347a,560034,12.939213010204785,77.62600411224567,bangalore,blinkit,75.4,1,5,1.0173,1.0896
c43c8610-ad34-42a0-89e7-39196ad4ca7a,110044,28.51190009781641,77.30291867377318,delhi,zepto,51.2,1,9,1.0043,1.092
7f773f13-71cb-4480-8e74-17356628f5d2,560034,12.94314355638959,77.6213928416371,bangalore,swiggy,51.0,2,5,0.9505,1.1227
61cb9970-fcad-4526-864e-90893a09caff,560001,12.974071713760056,77.58638248864231,bangalore,zomato,36.9,4,12,0.9236,1.0443
843082a6-66ae-4fbe-a36b-514e464ff939,110085,28.701302728149432,77.09425285493528,delhi,swiggy,54.3,3,5,1.0455,1.1625
fd1cbe1d-fadb-4e53-bdf3-c10ac650cb7e,380001,23.021444050810096,72.57341188666722,ahmedabad,zepto,51.0,1,9,0.9218,1.0652
e5a09c99-b963-412f-bad1-0cf5a5b16863,400070,19.1439594864089,72.83396113380215,mumbai,swiggy,50.4,3,3,1.2783,1.1656
a2f5cbb4-1e70-4737-853b-02ab5bbf289f,110044,28.506159603575302,77.30237049029972,delhi,blinkit,56.8,1,12,0.9982,1.0116
816a9925-6d2d-4947-9ddb-4c1c2f08a166,400601,19.223596196018057,72.97149677254521,mumbai,swiggy,65.8,3,2,1.085,1.2055
a9ff8c5f-1634-4710-836d-4cac7ed99c79,380052,23.07075068844583,72.50816344618771,ahmedabad,blinkit,19.7,0,6,0.8728,0.9693
16c8c35f-6b7c-483c-b1f3-8fad81854bd2,600001,13.074813293685235,80.2735165262938,chennai,blinkit,56.4,2,7,1.0647,1.1042
2cf12273-a51d-4e20-bcdf-c961876f7104,400050,19.050826992542213,72.83511523172136,mumbai,swiggy,56.5,1,7,1.1456,1.2145
e98b78fc-9c68-49d2-9aba-1904b343c1df,380015,23.026227698788446,72.58106550295135,ahmedabad,amazon,49.2,1,12,0.8795,0.8815
1767c095-75b9-4478-8f0c-5aaa53bfcf95,400001,18.938988442562998,72.84533393707707,mumbai,amazon,53.6,0,7,1.2218,1.1464
46067757-f036-44c3-b290-e4aff8f16794,560034,12.927214207534803,77.6344320843048,bangalore,zomato,64.3,1,6,0.9667,1.08
d26ddcc6-66c5-4c7d-bc02-1d2d0262c67c,110085,28.71065075791134,77.10717228761123,delhi,blinkit,33.6,1,7,1.0612,1.1245
06e5e8f7-325c-4d7c-8e38-2089a6e7d63b,600001,13.075442194114581,80.27140620262905,chennai,amazon,18.9,0,10,1.0102,0.9417
5230a033-3f7f-4b5d-8911-bd21e892cb0f,110044,28.514987141654792,77.30086165161568,delhi,blinkit,38.1,1,4,0.9903,1.0153
da5deee6-1c94-4e74-912b-1c9548976a72,110092,28.6596895255714,77.30558893536812,delhi,blinkit,49.5,1,8,1.0478,1.0679
3828f9d4-8f78-4759-a058-67315b330ad7,400001,18.942562694121733,72.83415206248111,mumbai,blinkit,53.4,2,6,1.2339,1.233
2ad82fd8-6098-466b-9e7a-aa6aeacf1dbf,380015,23.036544029536167,72.58818707844411,ahmedabad,swiggy,44.1,0,8,0.9461,1.0655
306574b0-32cf-4f36-8900-8525b7e5ec55,400601,19.218668160438902,72.97100338001634,mumbai,amazon,53.3,1,9,1.1044,1.1306
e243ac0e-087c-4f98-b2a8-17034e8f318f,400001,18.930241686719974,72.8268251345553,mumbai,blinkit,70.7,1,10,1.1773,1.1365
aa8d6b76-5e7f-49a6-bd9e-c97152e630bf,600017,13.040494064594917,80.25169307062363,chennai,zomato,40.4,0,2,1.0277,1.0318
7554989e-0e4a-4358-ad23-377b45bf4db2,380052,23.078687453244434,72.5121009285665,ahmedabad,swiggy,56.4,0,8,0.8346,1.0893
6606b046-f0d0-490a-aea4-c61e1d12fe0c,110001,28.62532772836319,77.22200025936078,delhi,zomato,57.3,1,5,1.1321,1.1939
cf929dcd-3e6b-4eef-ae4d-e8ec2b8591e7,380015,23.03876146358859,72.5912353957618,ahmedabad,zepto,64.7,1,4,0.99,1.0631
a3a62faa-1fa3-49b6-ad1d-cdec4509b2ad,560001,12.96904334047675,77.59324153765888,bangalore,zepto,39.8,2,6,1.0528,1.1204
623ae637-8e55-4b54-882e-d8449e498a3e,380015,23.041538498004186,72.58791621625309,ahmedabad,zepto,36.8,1,7,0.8862,1.065
5b5f2c75-e0af-4e31-8805-294775f99f39,110092,28.666900838574925,77.30561078994548,delhi,zomato,60.3,3,8,1.0945,1.2511
3ffc58a5-c977-42bc-bc6b-f7ddf46de0f2,400001,18.947547761329943,72.82626347471594,mumbai,amazon,58.8,2,1,1.2015,1.0774
77e6e6cc-8ce3-4840-9962-9e617bc8c4c1,380005,23.035317053859035,72.56901406056024,ahmedabad,swiggy,48.9,2,11,0.8654,0.9772
6f704026-605d-42fd-8a3f-8330eb30c007,400070,19.140177706041,72.83406645831721,mumbai,zomato,70.4,1,1,1.132,1.1558
083e350b-beb7-4991-84bd-ec94cbd53471,110044,28.507331149488394,77.29908663239654,delhi,swiggy,65.5,0,1,1.0914,1.0412
81617608-4897-4263-93e7-7cdb2cb7c638,600040,12.995280712692578,80.25760169898605,chennai,swiggy,38.9,1,4,1.0089,1.0884
cb16813e-0c46-4196-90c9-acf98161af27,400601,19.215407691373713,72.98367583568971,mumbai,blinkit,58.6,0,11,1.0933,1.0426
eb5600e3-b8cb-437d-9027-82afc724d615,400072,19.181461469602386,72.84475881502604,mumbai,amazon,50.2,1,4,1.1824,1.0369
d9df1d21-5cce-4ef4-a48f-a69094f74a89,560001,12.981526686752545,77.59196619061014,bangalore,zepto,39.4,1,6,1.0363,1.0657
d0e4a5d1-04ca-4b00-ae9a-4657989b58a6,110001,28.622964365272086,77.2220917867492,delhi,amazon,45.2,2,10,1.0625,1.0988
9071488e-be87-43dc-81af-442033aa9eeb,400072,19.17406404533897,72.84701945779771,mumbai,swiggy,64.0,0,5,1.1218,1.1308
321ba622-a5a7-4976-a53a-05277b47742e,400072,19.178399779993615,72.84279641440256,mumbai,amazon,52.2,2,1,1.1978,1.0833
af3098bb-7410-4ae5-95d4-d3925524d4c9,110085,28.69527101858488,77.09918476637392,delhi,amazon,49.9,0,11,1.1248,0.9972
7dbe9420-2753-43e1-81aa-36a35150b52c,380015,23.032480387323478,72.57677200859358,ahmedabad,blinkit,61.5,2,12,0.8557,0.96
f183bdbd-5d11-4aea-87bb-9c997cd84d75,110020,28.530123547294163,77.1971130323616,delhi,zomato,55.8,4,10,1.0687,1.1506
d5ded61e-1579-4509-97c5-e5c886015cbd,110044,28.505344708833043,77.30559022577484,delhi,zomato,38.5,2,12,1.0674,0.9994
0faba8fb-18cc-42fd-a39f-6eb690f1ab85,110085,28.712913584902306,77.09768593517732,delhi,amazon,43.7,1,2,1.1416,0.9865
8cd74c71-0a99-4edd-beb5-d998e69a4a6b,600017,13.043159377441707,80.23886959944832,chennai,zomato,47.7,1,6,1.1495,1.1816
dd45a0ec-1676-4f3e-922d-3bf8e8046e95,600001,13.087290164573048,80.27601025797983,chennai,blinkit,52.5,1,11,1.0677,0.9856
4fd74974-6431-4755-9474-c4fa261d1e1b,380005,23.044332292421668,72.55357916032713,ahmedabad,zomato,36.8,0,9,0.9113,1.0366
44519ebe-06c5-4af1-aa15-c6ab63b38abb,380001,23.01743957598144,72.57952509161042,ahmedabad,zomato,48.8,0,7,0.838,1.0915
32b0b4eb-7af5-4da8-a5f5-735d88eb23ef,560034,12.925272272003665,77.61795306406911,bangalore,zomato,38.9,2,7,0.8826,1.1532
8ca7c72d-3a81-4a9e-b3ae-43f08a2de54a,380005,23.03847579372351,72.57146788868428,ahmedabad,blinkit,20.9,2,12,0.8851,0.8983
24cc3b17-961c-425b-8b04-c82610cf50c4,400601,19.222916419299615,72.98762594180994,mumbai,blinkit,51.2,0,3,1.0735,0.9555
55a392ad-973c-45b3-9fa5-ee350878f399,560100,13.037106605091433,77.59627864973376,bangalore,zepto,59.5,0,10,0.904,0.9294
c2a6c7f8-5edb-4729-b4ca-75fd445dffcc,600001,13.077719333226806,80.27771232115683,chennai,blinkit,54.2,1,8,1.0229,1.1256
8b89bed0-a232-450e-b9e3-258d08d14b08,380052,23.080602793866987,72.52125628606417,ahmedabad,amazon,62.2,0,5,0.8788,1.0523
f6cab645-e5b2-4a05-bf98-b59ed6c523b1,380001,23.015815490803266,72.58031396294,ahmedabad,swiggy,45.6,1,2,0.7339,0.911
f10f9743-94df-4236-a434-c0ae2338c3b9,110092,28.66481946934302,77.30730863738813,delhi,blinkit,55.2,1,4,1.071,1.0855
3357c6f7-6413-4ed2-8ef5-88584dd04277,560001,12.966772416697761,77.58789412706865,bangalore,amazon,41.3,2,10,0.9801,0.9617
7eb57ea7-3ab7-4d7c-bd4a-acbc87504951,380015,23.04135660156304,72.59259163709902,ahmedabad,zepto,63.9,1,1,0.882,0.9347
241eb8de-fc64-440a-9f9c-2cf590ea6615,560034,12.942784404117232,77.62747403595905,bangalore,zepto,56.1,3,3,0.8832,1.0384
51629bcb-1539-48d8-bf4b-1d26a6730a3f,560034,12.940112237018505,77.63598953307802,bangalore,swiggy,38.3,2,6,0.9257,1.1244
653b8c38-de84-42da-9118-f8cca2792941,110092,28.664491648351007,77.31235828319231,delhi,zepto,32.7,0,5,1.1384,1.0343
1ef2e84e-6104-4256-936e-11036acd9d60,600040,13.005117982363377,80.26236522700877,chennai,zepto,59.2,1,9,1.0717,1.1146
64d07939-15d5-486b-9229-a836b56ef4d4,400001,18.946679794200158,72.8384858510465,mumbai,amazon,44.9,1,4,1.1742,1.0534
7485b426-b46e-46b2-99fe-58abf02988a0,400070,19.144048327368147,72.83267207070882,mumbai,swiggy,47.6,1,12,1.2461,1.0483
f333dc22-933f-48d7-bf09-2c7cc3b86a25,380052,23.081038555166092,72.51534979375842,ahmedabad,blinkit,50.1,2,9,0.8914,1.0263
e8995131-0873-4fc7-b0f9-4698e1b7be23,110044,28.512729929806806,77.30264823888194,delhi,blinkit,64.2,2,11,1.0635,1.1281
3de7b612-047f-4320-be52-b12d0728fbb3,560034,12.933785303943464,77.6238559653065,bangalore,blinkit,53.7,2,1,0.9141,1.0049
f64a480b-3c65-4e9a-849c-ec1fee49f75f,400070,19.140640280406615,72.83311956425416,mumbai,zepto,65.6,1,4,1.2081,1.1485
5a5fe8cf-af7f-4e1b-b1d3-e91f82a7d894,380015,23.038776526739266,72.58802295169762,ahmedabad,swiggy,45.6,0,5,0.7985,0.9913
78ff2876-0646-45f4-bdb2-f8bea59d3a52,600017,13.03602529483129,80.24972355124152,chennai,zepto,31.8,3,8,1.1397,1.2129
fd4e7774-1adb-49fa-ac18-577d8f7f4aa5,600001,13.077243591140471,80.27744082250486,chennai,amazon,36.5,0,6,1.0371,1.0615
14d6c3c8-2c33-44bb-bb21-7bf108703583,380052,23.067652887527423,72.50746378709125,ahmedabad,amazon,60.5,2,6,0.9214,1.0486
c10db68e-b114-40d1-b429-2e23e625502c,380005,23.03640881261961,72.55441978938427,ahmedabad,blinkit,34.2,5,5,0.8825,1.0866
d49019f8-e4c3-48f1-97f9-c8505533dc13,110085,28.713636006570212,77.09471441186653,delhi,zepto,29.5,2,4,1.0632,0.9867
63faa78a-8fa7-4094-b53e-53a7fffaf41c,400072,19.180515403232878,72.85247923807192,mumbai,swiggy,48.9,2,6,1.1875,1.2247
1244e24c-c9e8-4f9f-91eb-9b66b1072d3f,400072,19.179755076791324,72.83965160780824,mumbai,amazon,60.7,0,12,1.1684,0.9756
878394f9-87e0-42ff-8276-c24649381bb6,110001,28.634867149685956,77.21564475615418,delhi,swiggy,72.1,0,4,1.0852,1.0576
d8df2b66-0d0c-410a-9187-1906fed5e1ec,560034,12.942657899903839,77.63374527748782,bangalore,zepto,62.6,0,12,0.9675,0.9073
5ae7e3bf-4a69-4730-a08d-0b2a04d51b67,600017,13.049391565574004,80.23689340533453,chennai,amazon,70.5,1,10,1.0716,1.0579
fa202a2b-df84-4102-b529-3c4a6d33bbde,110085,28.710727470287715,77.10447957016355,delhi,zomato,50.8,0,4,1.1033,1.1125
e90267e1-cd8c-40de-bc65-dde890d94b97,110085,28.702791919217173,77.10797759311461,delhi,swiggy,57.7,3,6,1.0556,1.2071
bc471d44-158b-4d58-9a69-0f49b08c6ba4,110001,28.63552615106184,77.22153394324613,delhi,zepto,60.6,1,1,1.0493,1.0381
804ce05c-3d29-4565-92a7-30ae52be6a6f,600001,13.08574448519091,80.27971062105173,chennai,swiggy,59.4,1,5,0.9299,1.1211
3dde488a-8447-4a93-92b9-d938b168a90c,400050,19.054687831616835,72.8267370618641,mumbai,zomato,67.7,2,9,1.1494,1.2857
4b69a01c-441d-4f5a-96ef-fc05a6ff7288,110085,28.698021954254767,77.10471560142152,delhi,swiggy,49.6,0,11,0.9866,1.0106
38b97ce6-83e2-415f-b06e-2c9b4eb1d384,560034,12.924753280652984,77.62108137618203,bangalore,zomato,39.3,1,1,0.9742,0.9365
1428e34d-d198-4bb2-916a-642243b2f123,600017,13.041440300824744,80.23794185533592,chennai,zepto,43.1,1,8,1.071,1.1495
a169fac7-3bfb-43b4-9b74-579708ac2586,560034,12.942084450493704,77.6265709316068,bangalore,blinkit,39.4,1,6,0.9,1.0649
ce977c77-5ef4-46d0-b86e-384e6d29b338,110001,28.637180652889338,77.22185810428182,delhi,zomato,42.2,1,5,1.0909,1.1493
02e1cdc6-c318-4e0c-8d62-5f54a8ca6fcf,560034,12.937328027403668,77.61772270762884,bangalore,zomato,61.1,2,2,1.0006,1.0139
8275ebb5-e4e7-4293-8883-ea5c5f2d25d4,380015,23.031181060435216,72.5774205000097,ahmedabad,blinkit,60.8,0,2,0.7895,0.8866
1f3ab12b-0ec3-477f-b60f-841eb2075063,600017,13.035103600281637,80.24329542583672,chennai,zomato,68.3,0,3,1.0884,1.0639
63875527-70bc-48eb-ae1f-1d3f0980a057,400601,19.22102192092819,72.98626573895152,mumbai,amazon,55.3,1,5,1.1009,1.0776
09903cb7-146e-462b-bedd-5c7ba556ad1c,400070,19.144449066145715,72.81792887688711,mumbai,swiggy,61.4,1,2,1.1628,1.1194
48f6d473-1e3d-4670-ba96-764a0c66bc87,600001,13.082420009875953,80.27224399773469,chennai,blinkit,51.3,0,10,1.0177,0.9497
f02442c4-f862-4c1c-881f-7b250172a000,600040,12.999798621547804,80.25995933244789,chennai,amazon,26.5,3,4,0.9828,1.047
c05194e7-a2dd-4d2e-857a-4a27fd14bc44,560100,13.044132704716825,77.59561970441025,bangalore,blinkit,36.9,2,8,0.913,1.0825
e2510720-0a75-4f1c-9e9b-e81fb6b5a78f,560001,12.975711717252876,77.59836810036984,bangalore,zepto,59.5,1,10,0.8955,0.9645
2843c007-6431-48f5-ae0b-9148858c5318,380052,23.066489194944467,72.50730895519811,ahmedabad,zepto,45.1,1,10,0.909,0.947
5f726228-b1df-4787-aa31-41493f77ec50,600040,12.999392577897906,80.25272434990127,chennai,zomato,65.7,1,10,1.0782,1.1433
5481d5e6-7b7f-4b70-911e-ff15712ab001,400072,19.176065484715604,72.84021105935156,mumbai,swiggy,69.4,1,11,1.164,1.11
cae62e1a-4367-458c-baad-e260ee738257,110020,28.518179920251498,77.18201911581839,delhi,zepto,44.3,2,11,1.0251,1.0322
d92ed237-9e6f-4072-9876-11a7686a875a,400070,19.13218489543945,72.83460166366032,mumbai,swiggy,45.7,0,4,1.2999,1.1016
f7a657ac-78d7-474b-8a9b-757fae9167d3,110001,28.64212270970815,77.21748963789805,delhi,amazon,58.4,3,2,1.0215,1.0468
30829133-a303-402b-87d8-7f92790c52cb,110001,28.638138036252098,77.22637299923875,delhi,zomato,36.5,1,7,1.2116,1.243
0c39f78d-d192-47cd-8525-2536679e2c8b,560001,12.965492476734099,77.58575295164398,bangalore,amazon,28.4,0,8,0.8869,0.9805
781888dd-4fd9-43f3-81c9-50d30c1dd30d,110085,28.702980874984043,77.10502468642842,delhi,zomato,39.6,2,4,1.102,1.083
f59697a1-c96f-4e75-8a4e-79ddd2787cb6,110085,28.698126242156448,77.10040275486529,delhi,zepto,19.6,4,12,1.0885,1.0266
c558e2cd-0f01-4884-afd6-ea2373b6f676,560001,12.978999383192955,77.58721304687647,bangalore,zomato,43.2,1,11,1.0385,0.9964
b09c6093-4c7e-4409-89c9-68166eeaca39,110044,28.515641811620362,77.3177808418765,delhi,zepto,45.7,1,11,1.0438,1.0018
d5e04a0d-3ae7-40aa-9a4c-3b95fc521970,600017,13.037564461821722,80.25143596382756,chennai,swiggy,35.9,3,7,1.0379,1.1884
2d67d977-74d1-4e7e-8c81-32d61936c460,400072,19.17961154291249,72.85701478687166,mumbai,amazon,52.9,1,4,1.2097,0.9932
917b3104-9d43-40a5-b4f0-51fb8526c359,400601,19.226161804103906,72.96924915187238,mumbai,zepto,46.0,3,3,1.0898,1.127
54c48809-b902-4766-9fd5-aee97b1595c7,400070,19.126782321888594,72.82613686936635,mumbai,zomato,48.4,2,3,1.2762,1.1849
7d05f2f9-4dd3-46c3-9219-b11a72895fba,110085,28.71018874415359,77.0980751974483,delhi,amazon,61.4,1,12,1.021,0.9697
aeeffccb-8ee2-4179-abd4-9a2613443d58,600017,13.033786305553342,80.25095739037123,chennai,zepto,61.4,0,8,1.1058,1.1602
bfcbf23f-0edc-4ff6-b5c6-4b967c300d66,400072,19.1754708103134,72.8527223186559,mumbai,blinkit,58.6,0,12,1.1877,1.0312
43740838-93e8-4561-ba12-6cc4e55f8a76,110085,28.703852556193343,77.09405298669344,delhi,blinkit,54.2,0,5,1.008,1.0965
bb94b2f9-de45-4181-a64e-3405dba0604e,560100,13.041964704200184,77.60595376051928,bangalore,amazon,30.4,0,8,0.8846,0.957
369b2d3a-d786-440d-8e7c-03cec0bc3961,560001,12.971612485361408,77.60049031088981,bangalore,zomato,27.3,0,10,0.941,0.969
6041da02-ea2e-4cd5-90b3-17967daba7ca,400050,19.05424768646112,72.82512008997817,mumbai,blinkit,51.0,0,12,1.1419,0.9558
24cb845f-5496-4e8e-ba54-65544c5017a1,380001,23.01702057995632,72.57420952084351,ahmedabad,amazon,60.0,1,5,0.883,0.9962
b2eba8c0-a9c5-4a1f-9624-b300d8d1508e,400001,18.94051729576907,72.8378956772558,mumbai,zomato,53.3,1,4,1.2092,1.066
c89442a0-2bf1-4f34-8f43-aeb52a7efb3e,600017,13.047779052650132,80.25265069588768,chennai,amazon,52.5,0,1,1.0918,0.9323
411f33b3-ad42-4602-bc37-87f871fd73aa,110092,28.66173390845636,77.30208548185854,delhi,amazon,66.4,1,1,1.1145,0.9786
860a500d-3ada-4afa-80e9-7a27e3b04a63,110001,28.637872904682524,77.21605173590522,delhi,blinkit,54.0,0,9,1.1,1.0696
931cdcb3-ec74-42fa-8f00-84ff4e2c95e3,560001,12.962853792432437,77.60138676984712,bangalore,zepto,49.9,0,3,0.8984,0.9785
00cedfac-2d9c-4e58-987e-7d5ce6961c0d,600017,13.040704678376008,80.24160786572769,chennai,blinkit,39.7,0,11,1.0562,0.9872
34495555-62df-4c32-ba85-bae193874a91,560034,12.926385790490512,77.63044038533006,bangalore,zomato,60.5,3,8,0.9148,1.2207
3ae7701c-6b15-429d-90ce-a7bcb7c701a3,380005,23.028539061774943,72.56646092101269,ahmedabad,blinkit,20.7,2,6,0.8596,1.0174
0f9bb83b-99dc-4ec2-b35a-02b1cfa2a2af,380001,23.02538298442952,72.56236372024786,ahmedabad,zomato,50.8,3,3,0.8658,1.0597
b7e90115-3dd5-481e-bb3c-ee766d1d6666,380001,23.021653992103186,72.5655776544801,ahmedabad,blinkit,54.9,1,12,0.8098,0.9181
ba21b36d-7fe0-4b0e-acb4-a008ed877412,560034,12.941043597736329,77.6337069600224,bangalore,zepto,33.0,0,11,0.9926,0.8724
a7060bf0-cb9c-4f14-9a78-1ddd1d4646d3,380015,23.0373562640062,72.58715504244505,ahmedabad,amazon,57.5,2,1,0.8629,0.9108
51c0118a-c2e5-40dc-b183-17bdad669b07,560001,12.975864137665653,77.58858430549787,bangalore,zomato,45.0,2,6,1.0321,1.1243
21922ecc-2f12-4a30-8068-0201fcfff181,110092,28.654030244246425,77.30671723805425,delhi,zepto,46.1,1,2,1.107,1.0083
a56bfa93-e728-4689-9268-fe4cb0e6937f,380015,23.024186552618353,72.57748736798,ahmedabad,amazon,43.8,0,1,0.8433,0.8118
ae2ddd8a-d4a3-477c-a003-f99156f6cfa9,600001,13.084602633498115,80.26089847642257,chennai,blinkit,47.4,1,7,1.0769,1.0636
7a4a390c-28c2-4509-84a5-5d729d62e17e,400050,19.060025920953084,72.83902027646558,mumbai,swiggy,49.5,2,9,1.2159,1.2425
d5860566-b6e7-45ef-8a38-278c9de9bc23,380005,23.030511656659172,72.55255104726734,ahmedabad,amazon,58.1,0,8,0.899,1.034
da448435-ff2d-4f4e-9927-84b7ce464a6d,560001,12.981083888876327,77.60154121653967,bangalore,zomato,41.1,1,4,0.8824,1.0619
8d4c0b8e-af0b-4beb-ba5c-af3eecb761d4,110092,28.657858314576664,77.29771389717908,delhi,amazon,58.0,1,3,1.0328,1.0343
46154fa2-5f58-44d4-ae3d-74ff446ca5f1,110085,28.713355367005065,77.09401210081234,delhi,blinkit,40.4,2,12,1.1015,1.0074
9d6e06e8-ba00-4da3-b47d-23184bbb215e,560034,12.927416058977853,77.62914827283132,bangalore,zomato,34.9,0,1,0.9397,0.8993
f74c3820-54c7-46f2-92be-8260994afeca,600040,12.998963314122541,80.25998260591072,chennai,swiggy,67.0,0,12,1.087,1.0309
1d142e51-84bb-42c2-95b5-6f52da416c22,110001,28.632299765363157,77.22750282274792,delhi,zepto,40.3,1,9,1.084,1.0729
4f3e6901-a044-4d87-a90c-8608d4685d55,400001,18.947958682421135,72.83599319447892,mumbai,amazon,51.8,0,7,1.1922,1.1289
61834c3f-6034-4591-90d9-7c7d46565d14,400070,19.131894076300956,72.83273930981768,mumbai,swiggy,50.0,1,2,1.3294,1.0392
e7a20a59-f932-4b2c-9fd6-746a13b4097c,560001,12.965783709308159,77.58559958057319,bangalore,zomato,27.3,1,11,0.8884,0.9506
2fb82eb3-b6c4-4ea3-99b8-e7688f0c8859,400601,19.227512539510265,72.97193851408906,mumbai,blinkit,55.4,0,12,1.0201,0.9919
350109d2-4e0b-4e5b-92dd-9c48b63ec7ff,110085,28.713723556735246,77.09630215299568,delhi,amazon,55.5,1,12,1.0569,0.9927
da580ecf-cd55-4505-9e07-1dc7e1347e33,110092,28.66133800212936,77.31076662350743,delhi,blinkit,55.1,1,8,1.106,1.1488
89b3e537-3f7d-4777-a190-7f788a141651,560034,12.934577913290719,77.61694206233553,bangalore,swiggy,34.5,1,8,0.9378,1.1315
216ac228-dba1-4915-b1fb-595aeed4985c,600001,13.0872772288454,80.26260798554627,chennai,swiggy,35.0,1,7,1.0282,1.1761
92a72208-3576-451e-af6c-babb4f291f0f,110020,28.53579062049312,77.20126510030846,delhi,amazon,49.2,2,9,1.0017,1.0977
4dc6b95c-e705-48f8-a957-7d11b66f1dbe,400601,19.224050981717173,72.97302002766524,mumbai,zomato,33.9,4,5,1.0015,1.1497
b0859432-7688-4dc2-aaa8-782cc73bf72a,380052,23.06781705565926,72.50757859926652,ahmedabad,zepto,60.7,1,9,0.8223,1.0598
f46dc504-1527-431d-8251-d5249f4ea9b6,110092,28.663401776693387,77.30673396770452,delhi,zomato,45.1,2,5,1.0297,1.1688
108e607c-d3af-4c3e-9d08-a5f18dbf8c04,110085,28.70970731006014,77.10202671466602,delhi,amazon,61.5,2,10,1.1361,1.0713
464d0231-ebe1-4333-a106-dc608ae73bc1,560034,12.931231293981343,77.6338006040324,bangalore,swiggy,32.6,1,8,0.7898,1.0828
b9133e1c-3899-40eb-b542-90fc43b1b7dc,600001,13.08579301373732,80.263731901496,chennai,blinkit,52.4,2,6,1.087,1.1959
3e66b01d-d114-452d-8787-e6e9e079942a,380001,23.021004563708754,72.56215142180797,ahmedabad,amazon,51.3,0,9,0.8974,1.0162
f0853344-d661-40c7-8e43-9fa31c5c4581,380015,23.02489268840002,72.59446156325944,ahmedabad,blinkit,44.2,0,6,0.7721,1.0491
2e7af529-5b80-4288-94c1-f19edc3aca05,110020,28.517429476441727,77.19598689588176,delhi,swiggy,41.2,1,10,1.1409,1.0317
62336377-7cf2-4d5f-8f72-dee31ab7e63e,380015,23.040135589330113,72.57863227935512,ahmedabad,swiggy,59.8,2,7,0.8509,1.2134
9134a38f-6f4c-416d-a4e4-4a61ac477f6e,400050,19.061412756679893,72.83272028508495,mumbai,zepto,59.4,3,12,1.1843,1.1133
0c40419f-7834-4a15-94e8-91ef8d14ced4,560034,12.943644435713951,77.61754844596413,bangalore,blinkit,40.3,1,7,0.9901,1.0892
97601efb-2bad-428f-a1e6-a41e93fb2d94,400601,19.222588483281424,72.98318010565043,mumbai,blinkit,57.8,0,1,1.1017,0.9405
7a0b82c3-76c8-49be-b6a6-10888ec8f3be,400601,19.21753432287626,72.98641989042193,mumbai,amazon,38.5,1,10,1.1498,1.0375
225a795b-f1ba-427f-8986-dba8ca325e30,380001,23.028641418077335,72.56530481205913,ahmedabad,zomato,63.0,1,8,0.815,1.1657
e70f3e8a-5e9f-4922-9eee-5f404a5629e6,400072,19.1699103541974,72.84066070673863,mumbai,amazon,35.3,4,8,1.1834,1.2104
0a6c5d4b-c1e3-42b3-b47a-7f1237d805e8,400001,18.94557994655436,72.82562835966908,mumbai,swiggy,58.3,1,7,1.1241,1.2901
695ffb0b-036c-41ef-89dd-d3a2f19a6bfb,400601,19.225552809422982,72.97158511223815,mumbai,zomato,45.7,4,8,1.102,1.3
ae1fe9b7-6dca-489c-8aa0-1b5c6caaea1c,110092,28.66910591517818,77.29954546416359,delhi,zepto,52.9,1,10,1.0141,1.0934
86f5f5ce-c41d-4169-92fe-462f0c42f491,380015,23.040456607535766,72.59312174120961,ahmedabad,zomato,37.9,3,6,0.9967,1.1891
df65f9d8-eab1-438a-8f8f-6583843a551c,600001,13.078835531990444,80.26775917006906,chennai,blinkit,50.8,0,6,0.9739,1.0824
b5057dc4-86cc-4d4a-a173-8e8d3ac8ef88,560034,12.938308877664438,77.62334912314297,bangalore,amazon,63.4,1,1,0.8346,0.9187
f4ad9489-8b55-476c-9a4e-1f2912e27c28,600040,12.995179842779189,80.25486667728205,chennai,zomato,48.1,3,4,1.0093,1.1218
